0.7619047619047619,0.0,0.23809523809523808
0.7727272727272727,0.12121212121212122,0.10606060606060606
0.8360655737704918,0.09836065573770492,0.06557377049180328
0.8032786885245902,0.09836065573770492,0.09836065573770492
0.8,0.1076923076923077,0.09230769230769231
0.7727272727272727,0.12121212121212122,0.10606060606060606
0.8032786885245902,0.09836065573770492,0.09836065573770492
0.8125,0.109375,0.078125
0.8275862068965517,0.08620689655172414,0.08620689655172414
0.8275862068965517,0.08620689655172414,0.08620689655172414
